from,to,lineId,lineCode,mode,authority,travelTimeSec
NSR:Quay:10177,NSR:Quay:10184,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10184,NSR:Quay:8252,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8252,NSR:Quay:8227,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8227,NSR:Quay:8232,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8232,NSR:Quay:8237,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8237,NSR:Quay:8199,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8199,NSR:Quay:8185,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8185,NSR:Quay:8147,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:8147,NSR:Quay:8144,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8144,NSR:Quay:8131,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8131,NSR:Quay:10223,RUT:Line:360,360,bus,Ruter,0
NSR:Quay:10223,NSR:Quay:10232,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10232,NSR:Quay:10241,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10241,NSR:Quay:102393,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:102393,NSR:Quay:9371,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:9371,NSR:Quay:9375,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9375,NSR:Quay:8284,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8284,NSR:Quay:10077,RUT:Line:360,360,bus,Ruter,180
NSR:Quay:10077,NSR:Quay:10072,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:10072,NSR:Quay:9422,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9422,NSR:Quay:9419,RUT:Line:360,360,bus,Ruter,0
NSR:Quay:9419,NSR:Quay:9400,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9400,NSR:Quay:9405,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9405,NSR:Quay:9415,RUT:Line:360,360,bus,Ruter,180
NSR:Quay:9841,NSR:Quay:9867,RUT:Line:315,315,bus,Ruter,180
NSR:Quay:9867,NSR:Quay:9844,RUT:Line:315,315,bus,Ruter,120
NSR:Quay:9844,NSR:Quay:109103,RUT:Line:315,315,bus,Ruter,120
NSR:Quay:109103,NSR:Quay:102762,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:102762,NSR:Quay:9949,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:9949,NSR:Quay:9869,RUT:Line:315,315,bus,Ruter,120
NSR:Quay:9869,NSR:Quay:9809,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:9809,NSR:Quay:9978,RUT:Line:315,315,bus,Ruter,120
NSR:Quay:9978,NSR:Quay:9884,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:9884,NSR:Quay:9879,RUT:Line:315,315,bus,Ruter,0
NSR:Quay:9879,NSR:Quay:9889,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:9889,NSR:Quay:10003,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:10003,NSR:Quay:10007,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:10007,NSR:Quay:10024,RUT:Line:315,315,bus,Ruter,120
NSR:Quay:10024,NSR:Quay:9923,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:9923,NSR:Quay:10030,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:10030,NSR:Quay:9920,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:9920,NSR:Quay:10033,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:10033,NSR:Quay:10036,RUT:Line:315,315,bus,Ruter,60
NSR:Quay:10036,NSR:Quay:9913,RUT:Line:315,315,bus,Ruter,120
NSR:Quay:9913,NSR:Quay:9910,RUT:Line:315,315,bus,Ruter,180
NSR:Quay:9415,NSR:Quay:9404,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:9404,NSR:Quay:9401,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9401,NSR:Quay:9418,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9418,NSR:Quay:9423,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9423,NSR:Quay:10070,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10070,NSR:Quay:10074,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:10074,NSR:Quay:8285,RUT:Line:360,360,bus,Ruter,180
NSR:Quay:8285,NSR:Quay:9374,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9374,NSR:Quay:9370,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:9370,NSR:Quay:8093,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:8093,NSR:Quay:10242,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:10242,NSR:Quay:10230,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10230,NSR:Quay:10225,RUT:Line:360,360,bus,Ruter,0
NSR:Quay:10225,NSR:Quay:8130,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8130,NSR:Quay:8135,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8135,NSR:Quay:8148,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8148,NSR:Quay:8186,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:8186,NSR:Quay:8197,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8197,NSR:Quay:8236,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8236,NSR:Quay:8231,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8231,NSR:Quay:8228,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:8228,NSR:Quay:8252,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:8252,NSR:Quay:10182,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:10182,NSR:Quay:10176,RUT:Line:360,360,bus,Ruter,0
NSR:Quay:10176,NSR:Quay:10168,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10168,NSR:Quay:10173,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10173,NSR:Quay:7577,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:7577,NSR:Quay:7572,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:7572,NSR:Quay:7567,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:7567,NSR:Quay:7562,RUT:Line:360,360,bus,Ruter,90
NSR:Quay:10728,NSR:Quay:10687,RUT:Line:66,66,bus,Ruter,0
NSR:Quay:10687,NSR:Quay:10684,RUT:Line:66,66,bus,Ruter,120
NSR:Quay:10684,NSR:Quay:110987,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:110987,NSR:Quay:111002,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:111002,NSR:Quay:10368,RUT:Line:66,66,bus,Ruter,120
NSR:Quay:10368,NSR:Quay:10359,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:10359,NSR:Quay:10352,RUT:Line:66,66,bus,Ruter,120
NSR:Quay:10352,NSR:Quay:10385,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:10385,NSR:Quay:11445,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11445,NSR:Quay:11448,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11448,NSR:Quay:11456,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11456,NSR:Quay:11459,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11459,NSR:Quay:11241,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11241,NSR:Quay:11248,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11248,NSR:Quay:11254,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11254,NSR:Quay:11225,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11225,NSR:Quay:11220,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11220,NSR:Quay:11197,RUT:Line:66,66,bus,Ruter,60
NSR:Quay:11197,NSR:Quay:11140,RUT:Line:66,66,bus,Ruter,180
NSR:Quay:12447,NSR:Quay:10418,RUT:Line:2077,77B,bus,Ruter,0
NSR:Quay:10418,NSR:Quay:12446,RUT:Line:2077,77B,bus,Ruter,180
NSR:Quay:11165,NSR:Quay:11162,RUT:Line:30,30,bus,Ruter,0
NSR:Quay:11162,NSR:Quay:11801,RUT:Line:30,30,bus,Ruter,120
NSR:Quay:11801,NSR:Quay:104015,RUT:Line:30,30,bus,Ruter,120
NSR:Quay:104015,NSR:Quay:11761,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:11761,NSR:Quay:11766,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:11766,NSR:Quay:11747,RUT:Line:30,30,bus,Ruter,120
NSR:Quay:11747,NSR:Quay:11743,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:11743,NSR:Quay:11856,RUT:Line:30,30,bus,Ruter,180
NSR:Quay:11856,NSR:Quay:11838,RUT:Line:30,30,bus,Ruter,120
NSR:Quay:11838,NSR:Quay:101741,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:101741,NSR:Quay:101669,RUT:Line:30,30,bus,Ruter,120
NSR:Quay:101669,NSR:Quay:101466,RUT:Line:30,30,bus,Ruter,180
NSR:Quay:101466,NSR:Quay:7159,RUT:Line:30,30,bus,Ruter,240
NSR:Quay:7903,NSR:Quay:7947,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:7947,NSR:Quay:7937,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:7937,NSR:Quay:7929,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:7929,NSR:Quay:7936,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:7936,NSR:Quay:7946,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:7946,NSR:Quay:7892,RUT:Line:30,30,bus,Ruter,60
NSR:Quay:12432,NSR:Quay:12435,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:12435,NSR:Quay:12437,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:12437,NSR:Quay:12438,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:12438,NSR:Quay:12436,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:12436,NSR:Quay:12402,RUT:Line:77,77,bus,Ruter,240
NSR:Quay:12402,NSR:Quay:10459,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:10459,NSR:Quay:12423,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:12423,NSR:Quay:10455,RUT:Line:77,77,bus,Ruter,120
NSR:Quay:10455,NSR:Quay:10511,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10511,NSR:Quay:10548,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10548,NSR:Quay:10524,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10524,NSR:Quay:10529,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10529,NSR:Quay:10533,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10533,NSR:Quay:10536,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:10536,NSR:Quay:10544,RUT:Line:77,77,bus,Ruter,60
NSR:Quay:12150,NSR:Quay:11637,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11637,NSR:Quay:11619,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11619,NSR:Quay:11611,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11611,NSR:Quay:11610,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11610,NSR:Quay:11605,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:11605,NSR:Quay:11594,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11594,NSR:Quay:11577,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11577,NSR:Quay:11571,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11571,NSR:Quay:11567,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11567,NSR:Quay:11552,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11552,NSR:Quay:11518,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11518,NSR:Quay:11505,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11505,NSR:Quay:11478,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11478,NSR:Quay:11460,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11460,NSR:Quay:11449,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11449,NSR:Quay:11439,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:11439,NSR:Quay:8027,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:8027,NSR:Quay:7333,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:7333,NSR:Quay:7256,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:7256,NSR:Quay:7183,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:7183,NSR:Quay:11928,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11928,NSR:Quay:11897,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:11897,NSR:Quay:11106,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:11106,NSR:Quay:11134,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11134,NSR:Quay:11179,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:11179,NSR:Quay:10882,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:10882,NSR:Quay:10850,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:10850,NSR:Quay:10818,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:10818,NSR:Quay:12293,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:12293,NSR:Quay:12285,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:12285,NSR:Quay:10629,RUT:Line:1,1,rail,Ruter,120
NSR:Quay:10629,NSR:Quay:10666,RUT:Line:1,1,rail,Ruter,60
NSR:Quay:10666,NSR:Quay:10681,RUT:Line:1,1,rail,Ruter,180
NSR:Quay:6417,NSR:Quay:6423,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6423,NSR:Quay:6442,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6442,NSR:Quay:6449,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6449,NSR:Quay:6436,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6436,NSR:Quay:6430,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6430,NSR:Quay:7905,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:7905,NSR:Quay:99688,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:99688,NSR:Quay:11829,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:11829,NSR:Quay:99833,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:99833,NSR:Quay:7700,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:7700,NSR:Quay:7349,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:7349,NSR:Quay:7311,RUT:Line:81,81,bus,Ruter,180
NSR:Quay:7311,NSR:Quay:7230,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:7230,NSR:Quay:7158,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:7158,NSR:Quay:7169,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:7169,NSR:Quay:12149,RUT:Line:81,81,bus,Ruter,180
NSR:Quay:12149,NSR:Quay:12198,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:12198,NSR:Quay:12202,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12202,NSR:Quay:12206,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:12206,NSR:Quay:12297,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12297,NSR:Quay:12298,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12298,NSR:Quay:12314,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12314,NSR:Quay:12378,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:12378,NSR:Quay:12383,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12383,NSR:Quay:12419,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12419,NSR:Quay:12406,RUT:Line:81,81,bus,Ruter,240
NSR:Quay:12406,NSR:Quay:12415,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12415,NSR:Quay:12418,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12418,NSR:Quay:12464,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12464,NSR:Quay:12466,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12466,NSR:Quay:12469,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:12469,NSR:Quay:6268,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6268,NSR:Quay:6263,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6263,NSR:Quay:6255,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6255,NSR:Quay:6250,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6250,NSR:Quay:6242,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6242,NSR:Quay:6236,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6236,NSR:Quay:6227,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6227,NSR:Quay:6304,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6304,NSR:Quay:6297,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6297,NSR:Quay:6291,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6291,NSR:Quay:6309,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6309,NSR:Quay:6315,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6315,NSR:Quay:6320,RUT:Line:81,81,bus,Ruter,60
NSR:Quay:6320,NSR:Quay:6332,RUT:Line:81,81,bus,Ruter,120
NSR:Quay:11910,NSR:Quay:11109,RUT:Line:3003,3B,bus,Ruter,180
NSR:Quay:11109,NSR:Quay:103595,RUT:Line:3003,3B,bus,Ruter,240
NSR:Quay:103595,NSR:Quay:106971,RUT:Line:3003,3B,bus,Ruter,120
NSR:Quay:106971,NSR:Quay:11276,RUT:Line:3003,3B,bus,Ruter,180
NSR:Quay:10834,NSR:Quay:10856,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:10856,NSR:Quay:11079,RUT:Line:28,28,bus,Ruter,360
NSR:Quay:11079,NSR:Quay:11075,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11075,NSR:Quay:11084,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11084,NSR:Quay:102015,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:102015,NSR:Quay:11089,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11089,NSR:Quay:11048,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11048,NSR:Quay:11860,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11860,NSR:Quay:11740,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11740,NSR:Quay:11682,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11682,NSR:Quay:11678,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11678,NSR:Quay:11607,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11607,NSR:Quay:11579,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11579,NSR:Quay:11595,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11595,NSR:Quay:11599,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11599,NSR:Quay:8089,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:8089,NSR:Quay:11927,RUT:Line:28,28,bus,Ruter,240
NSR:Quay:11927,NSR:Quay:11937,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11937,NSR:Quay:11940,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:11940,NSR:Quay:11959,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11959,NSR:Quay:11993,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:11993,NSR:Quay:12016,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:12016,NSR:Quay:6435,RUT:Line:28,28,bus,Ruter,300
NSR:Quay:6435,NSR:Quay:6448,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:6448,NSR:Quay:6443,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:6443,NSR:Quay:6424,RUT:Line:28,28,bus,Ruter,120
NSR:Quay:6424,NSR:Quay:6418,RUT:Line:28,28,bus,Ruter,60
NSR:Quay:110923,NSR:Quay:8335,RUT:Line:340,340,bus,Ruter,120
NSR:Quay:8335,NSR:Quay:8273,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8273,NSR:Quay:8267,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8267,NSR:Quay:8274,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8274,NSR:Quay:100329,RUT:Line:340,340,bus,Ruter,0
NSR:Quay:100329,NSR:Quay:8212,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8212,NSR:Quay:8222,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8222,NSR:Quay:10194,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:10194,NSR:Quay:10199,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:10200,NSR:Quay:10196,RUT:Line:340,340,bus,Ruter,0
NSR:Quay:10196,NSR:Quay:10220,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:10220,NSR:Quay:10210,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:10210,NSR:Quay:10204,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:10204,NSR:Quay:8196,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8196,NSR:Quay:8191,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8191,NSR:Quay:8147,RUT:Line:340,340,bus,Ruter,0
NSR:Quay:8147,NSR:Quay:8134,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8134,NSR:Quay:8127,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:8127,NSR:Quay:107142,RUT:Line:340,340,bus,Ruter,60
NSR:Quay:107142,NSR:Quay:8100,RUT:Line:340,340,bus,Ruter,180
NSR:Quay:8105,NSR:Quay:8084,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:8084,NSR:Quay:8082,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:8082,NSR:Quay:10188,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10188,NSR:Quay:8356,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:8356,NSR:Quay:10107,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10107,NSR:Quay:10145,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10145,NSR:Quay:10149,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10149,NSR:Quay:10086,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10086,NSR:Quay:10134,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10134,NSR:Quay:10137,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10137,NSR:Quay:10139,RUT:Line:380,380,bus,Ruter,0
NSR:Quay:10139,NSR:Quay:10098,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:10098,NSR:Quay:10121,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:10121,NSR:Quay:10116,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10116,NSR:Quay:10112,RUT:Line:380,380,bus,Ruter,0
NSR:Quay:10112,NSR:Quay:8492,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:8492,NSR:Quay:8485,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:8485,NSR:Quay:8476,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:8476,NSR:Quay:8495,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:8495,NSR:Quay:8377,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:8377,NSR:Quay:10538,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:10538,NSR:Quay:10535,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10535,NSR:Quay:10525,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10525,NSR:Quay:10477,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10477,NSR:Quay:10484,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10484,NSR:Quay:10736,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10736,NSR:Quay:10697,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10697,NSR:Quay:10656,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10656,NSR:Quay:10648,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:10648,NSR:Quay:10942,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10942,NSR:Quay:10955,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10955,NSR:Quay:10965,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10965,NSR:Quay:11002,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:11002,NSR:Quay:10985,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:10985,NSR:Quay:11059,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:11059,NSR:Quay:11091,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:11091,NSR:Quay:11081,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:11081,NSR:Quay:104044,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:104044,NSR:Quay:11036,RUT:Line:380,380,bus,Ruter,60
NSR:Quay:11036,NSR:Quay:101400,RUT:Line:380,380,bus,Ruter,120
NSR:Quay:101400,NSR:Quay:101466,RUT:Line:380,380,bus,Ruter,180
NSR:Quay:101466,NSR:Quay:11969,RUT:Line:380,380,bus,Ruter,180
NSR:Quay:11313,NSR:Quay:11323,RUT:Line:69,69,bus,Ruter,120
NSR:Quay:11323,NSR:Quay:11329,RUT:Line:69,69,bus,Ruter,120
NSR:Quay:11329,NSR:Quay:11338,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11338,NSR:Quay:11420,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11420,NSR:Quay:11426,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11426,NSR:Quay:11429,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11429,NSR:Quay:11433,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11433,NSR:Quay:11436,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11436,NSR:Quay:11430,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11430,NSR:Quay:11440,RUT:Line:69,69,bus,Ruter,120
NSR:Quay:11440,NSR:Quay:11357,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:11357,NSR:Quay:11351,RUT:Line:69,69,bus,Ruter,60
NSR:Quay:109117,NSR:Quay:7384,RUT:Line:160,160,bus,Ruter,120
NSR:Quay:7384,NSR:Quay:7699,RUT:Line:160,160,bus,Ruter,180
NSR:Quay:7699,NSR:Quay:11827,RUT:Line:160,160,bus,Ruter,240
NSR:Quay:11827,NSR:Quay:11888,RUT:Line:160,160,bus,Ruter,60
NSR:Quay:11888,NSR:Quay:7895,RUT:Line:160,160,bus,Ruter,120
NSR:Quay:7895,NSR:Quay:6488,RUT:Line:160,160,bus,Ruter,120
NSR:Quay:6488,NSR:Quay:6949,RUT:Line:160,160,bus,Ruter,180
NSR:Quay:6949,NSR:Quay:6983,RUT:Line:160,160,bus,Ruter,120
NSR:Quay:6983,NSR:Quay:7094,RUT:Line:160,160,bus,Ruter,60
NSR:Quay:7094,NSR:Quay:7101,RUT:Line:160,160,bus,Ruter,60
NSR:Quay:7101,NSR:Quay:7124,RUT:Line:160,160,bus,Ruter,60
