from,to,lineId,lineCode,mode,authority,travelTimeSec,tripsInFeed,tripsOn2025_11_17,distance_m,speed_m_s,speed_km_h,tripsPerDay
NSR:Quay:12198,NSR:Quay:12202,RUT:Line:550,550,bus,Ruter,60.0,98,63,318.5912314208914,5.309853857014857,19.115473885253486,63.0
NSR:Quay:12202,NSR:Quay:12206,RUT:Line:550,550,bus,Ruter,60.0,98,63,995.9946072508421,16.59991012084737,59.75967643505053,63.0
NSR:Quay:12206,NSR:Quay:12297,RUT:Line:550,550,bus,Ruter,60.0,98,63,718.7055751385213,11.978426252308688,43.122334508311276,63.0
NSR:Quay:12297,NSR:Quay:12298,RUT:Line:550,550,bus,Ruter,60.0,98,63,628.22949454072,10.470491575678667,37.6937696724432,63.0
NSR:Quay:12298,NSR:Quay:12303,RUT:Line:550,550,bus,Ruter,60.0,98,63,670.5912402917434,11.176520671529056,40.235474417504605,63.0
NSR:Quay:12303,NSR:Quay:12304,RUT:Line:550,550,bus,Ruter,60.0,98,63,473.0307965649569,7.883846609415949,28.381847793897418,63.0
NSR:Quay:12304,NSR:Quay:12307,RUT:Line:550,550,bus,Ruter,60.0,98,63,394.5564584999384,6.575940974998973,23.673387509996303,63.0
NSR:Quay:12307,NSR:Quay:12313,RUT:Line:550,550,bus,Ruter,120.0,98,63,843.8449333590644,7.032041111325537,25.315348000771934,63.0
NSR:Quay:12313,NSR:Quay:12440,RUT:Line:550,550,bus,Ruter,120.0,98,63,954.6444114598928,7.955370095499107,28.639332343796784,63.0
NSR:Quay:12440,NSR:Quay:12403,RUT:Line:550,550,bus,Ruter,120.0,98,63,687.2738206518911,5.72728183876576,20.618214619556735,63.0
NSR:Quay:12403,NSR:Quay:10459,RUT:Line:550,550,bus,Ruter,60.0,98,63,919.1091304796893,15.31848550799482,55.14654782878135,63.0
NSR:Quay:10459,NSR:Quay:10455,RUT:Line:550,550,bus,Ruter,60.0,98,63,641.0067686401087,10.683446144001811,38.460406118406524,63.0
NSR:Quay:10455,NSR:Quay:10564,RUT:Line:550,550,bus,Ruter,120.0,98,63,1084.5666399089482,9.038055332574569,32.53699919726845,63.0
NSR:Quay:10564,NSR:Quay:10567,RUT:Line:550,550,bus,Ruter,60.0,98,63,554.8570113629822,9.247616856049705,33.29142068177894,63.0
NSR:Quay:10567,NSR:Quay:10574,RUT:Line:550,550,bus,Ruter,60.0,98,63,402.7552733125697,6.712587888542829,24.165316398754182,63.0
NSR:Quay:10574,NSR:Quay:10579,RUT:Line:550,550,bus,Ruter,60.0,98,63,636.4790274647847,10.607983791079745,38.188741647887085,63.0
NSR:Quay:10579,NSR:Quay:10582,RUT:Line:550,550,bus,Ruter,60.0,98,63,631.8945435349221,10.531575725582035,37.913672612095326,63.0
NSR:Quay:10582,NSR:Quay:10588,RUT:Line:550,550,bus,Ruter,60.0,98,63,488.69166541156244,8.144861090192707,29.321499924693747,63.0
NSR:Quay:10588,NSR:Quay:10591,RUT:Line:550,550,bus,Ruter,120.0,98,63,657.7195012516032,5.480995843763361,19.731585037548097,63.0
NSR:Quay:7716,NSR:Quay:99833,RUT:Line:81,81,bus,Ruter,60.0,228,239,239.41063618544678,3.9901772697574462,14.364638171126806,239.0
NSR:Quay:11722,NSR:Quay:11716,RUT:Line:46,46,bus,Ruter,60.0,163,147,442.50702548774194,7.375117091462366,26.55042152926452,147.0
NSR:Quay:11716,NSR:Quay:11711,RUT:Line:46,46,bus,Ruter,60.0,163,147,352.1111087395607,5.868518478992678,21.126666524373643,147.0
NSR:Quay:11711,NSR:Quay:11691,RUT:Line:46,46,bus,Ruter,180.0,163,147,542.9530840175678,3.016406022319821,10.859061680351356,147.0
NSR:Quay:11691,NSR:Quay:11697,RUT:Line:46,46,bus,Ruter,60.0,163,147,316.85394355410256,5.280899059235042,19.011236613246155,147.0
NSR:Quay:11697,NSR:Quay:11701,RUT:Line:46,46,bus,Ruter,120.0,163,147,376.5110649915488,3.1375922082629066,11.295331949746464,147.0
NSR:Quay:11701,NSR:Quay:11776,RUT:Line:46,46,bus,Ruter,60.0,163,147,238.10928349365662,3.9684880582276105,14.286557009619399,147.0
NSR:Quay:11776,NSR:Quay:11589,RUT:Line:46,46,bus,Ruter,60.0,163,147,315.33178300520876,5.25552971675348,18.91990698031253,147.0
NSR:Quay:11589,NSR:Quay:11584,RUT:Line:46,46,bus,Ruter,60.0,163,147,259.21301082258174,4.320216847043029,15.552780649354904,147.0
NSR:Quay:11584,NSR:Quay:11580,RUT:Line:46,46,bus,Ruter,60.0,163,147,517.1237583443867,8.618729305739778,31.027425500663202,147.0
NSR:Quay:11580,NSR:Quay:11546,RUT:Line:46,46,bus,Ruter,60.0,163,147,416.9733504220799,6.949555840367998,25.018401025324792,147.0
NSR:Quay:11546,NSR:Quay:108250,RUT:Line:46,46,bus,Ruter,60.0,163,147,542.4424716687115,9.040707861145192,32.546548300122694,147.0
NSR:Quay:108250,NSR:Quay:11533,RUT:Line:46,46,bus,Ruter,120.0,163,147,269.4851007763476,2.24570917313623,8.084553023290429,147.0
NSR:Quay:11533,NSR:Quay:11530,RUT:Line:46,46,bus,Ruter,60.0,163,147,188.72190061985464,3.1453650103309108,11.32331403719128,147.0
NSR:Quay:11530,NSR:Quay:11472,RUT:Line:46,46,bus,Ruter,120.0,163,147,356.49064231823064,2.970755352651922,10.694719269546919,147.0
NSR:Quay:11472,NSR:Quay:11466,RUT:Line:46,46,bus,Ruter,60.0,163,147,312.0234255639557,5.200390426065928,18.72140553383734,147.0
NSR:Quay:11466,NSR:Quay:11443,RUT:Line:46,46,bus,Ruter,120.0,163,147,871.5861496803133,7.2632179140026105,26.147584490409397,147.0
NSR:Quay:11443,NSR:Quay:8077,RUT:Line:46,46,bus,Ruter,120.0,163,147,606.7834172746005,5.056528477288338,18.203502518238018,147.0
NSR:Quay:7224,NSR:Quay:7169,RUT:Line:85,85,bus,Ruter,120.0,117,88,459.6747176458499,3.830622647048749,13.790241529375498,88.0
NSR:Quay:7169,NSR:Quay:12053,RUT:Line:85,85,bus,Ruter,180.0,117,88,466.5471995229433,2.591928886238574,9.330943990458866,88.0
NSR:Quay:12053,NSR:Quay:12057,RUT:Line:85,85,bus,Ruter,120.0,117,88,945.6777243573147,7.8806477029776225,28.370331730719442,88.0
NSR:Quay:12057,NSR:Quay:12149,RUT:Line:85,85,bus,Ruter,120.0,117,88,211.00801776877597,1.758400148073133,6.330240533063279,88.0
NSR:Quay:12149,NSR:Quay:12198,RUT:Line:85,85,bus,Ruter,120.0,117,88,1279.912485760111,10.665937381334258,38.39737457280333,88.0
NSR:Quay:12198,NSR:Quay:12259,RUT:Line:85,85,bus,Ruter,60.0,117,88,253.3040857625429,4.2217347627090485,15.198245145752574,88.0
NSR:Quay:12259,NSR:Quay:12253,RUT:Line:85,85,bus,Ruter,60.0,232,88,321.8562893633287,5.364271489388812,19.31137736179972,88.0
NSR:Quay:12253,NSR:Quay:12248,RUT:Line:85,85,bus,Ruter,60.0,232,88,208.41585017996653,3.473597502999442,12.504951010797992,88.0
NSR:Quay:12248,NSR:Quay:12244,RUT:Line:85,85,bus,Ruter,60.0,232,88,468.9841260457372,7.816402100762287,28.13904756274423,88.0
NSR:Quay:12244,NSR:Quay:12240,RUT:Line:85,85,bus,Ruter,60.0,232,88,173.89522794227426,2.8982537990379043,10.433713676536456,88.0
NSR:Quay:12240,NSR:Quay:12243,RUT:Line:85,85,bus,Ruter,60.0,232,88,178.4226489161955,2.973710815269925,10.70535893497173,88.0
NSR:Quay:12243,NSR:Quay:12247,RUT:Line:85,85,bus,Ruter,60.0,232,88,485.1857040376156,8.086428400626927,29.11114224225694,88.0
NSR:Quay:12247,NSR:Quay:12254,RUT:Line:85,85,bus,Ruter,60.0,232,88,195.69632316376493,3.2616053860627487,11.741779389825895,88.0
NSR:Quay:12254,NSR:Quay:12258,RUT:Line:85,85,bus,Ruter,60.0,232,88,326.6344739735707,5.443907899559512,19.59806843841424,88.0
NSR:Quay:12258,NSR:Quay:12206,RUT:Line:85,85,bus,Ruter,120.0,117,88,1066.0336411221658,8.883613676018049,31.981009233664977,88.0
NSR:Quay:12206,NSR:Quay:12214,RUT:Line:85,85,bus,Ruter,180.0,117,88,448.7235275283212,2.492908486268451,8.974470550566425,88.0
NSR:Quay:99688,NSR:Quay:11829,RUT:Line:160,160,bus,Ruter,60.0,281,187,1484.5408482864748,24.742347471441246,89.07245089718849,187.0
NSR:Quay:11829,NSR:Quay:7700,RUT:Line:160,160,bus,Ruter,240.0,281,187,2753.446547048659,11.47269394603608,41.301698205729885,187.0
NSR:Quay:7700,NSR:Quay:7373,RUT:Line:160,160,bus,Ruter,120.0,281,187,639.3492253524993,5.327910211270828,19.18047676057498,187.0
NSR:Quay:7373,NSR:Quay:109118,RUT:Line:160,160,bus,Ruter,240.0,281,187,395.1859872608513,1.6466082802535469,5.9277898089127685,187.0
NSR:Quay:10430,NSR:Quay:10441,RUT:Line:72,72,bus,Ruter,60.0,311,158,334.4520594083643,5.5742009901394045,20.067123564501856,158.0
NSR:Quay:10441,NSR:Quay:10446,RUT:Line:72,72,bus,Ruter,60.0,311,158,302.7668455952106,5.04611409325351,18.166010735712636,158.0
NSR:Quay:10446,NSR:Quay:10450,RUT:Line:72,72,bus,Ruter,60.0,311,158,275.0867422056737,4.584779036761229,16.505204532340425,158.0
NSR:Quay:10450,NSR:Quay:10516,RUT:Line:72,72,bus,Ruter,120.0,311,158,610.7318627812878,5.089432189844064,18.321955883438633,158.0
NSR:Quay:10516,NSR:Quay:10548,RUT:Line:72,72,bus,Ruter,60.0,311,158,275.64312086163864,4.594052014360644,16.538587251698317,158.0
NSR:Quay:10548,NSR:Quay:10524,RUT:Line:72,72,bus,Ruter,60.0,311,158,382.64644493514464,6.377440748919077,22.958786696108678,158.0
NSR:Quay:10524,NSR:Quay:10520,RUT:Line:72,72,bus,Ruter,60.0,311,158,203.7291196153561,3.3954853269226017,12.223747176921366,158.0
NSR:Quay:10520,NSR:Quay:106018,RUT:Line:72,72,bus,Ruter,60.0,311,158,339.1835657546348,5.653059429243913,20.351013945278087,158.0
NSR:Quay:106018,NSR:Quay:10708,RUT:Line:72,72,bus,Ruter,60.0,311,158,450.10208343242823,7.501701390540471,27.006125005945695,158.0
NSR:Quay:109233,NSR:Quay:7311,RUT:Line:70,70,bus,Ruter,120.0,286,152,328.96204933300595,2.741350411108383,9.86886147999018,152.0
NSR:Quay:7311,NSR:Quay:7230,RUT:Line:70,70,bus,Ruter,60.0,286,152,300.5454878446878,5.009091464078129,18.032729270681266,152.0
NSR:Quay:7230,NSR:Quay:7158,RUT:Line:70,70,bus,Ruter,60.0,286,152,385.6523722028968,6.427539536714947,23.139142332173808,152.0
NSR:Quay:7158,NSR:Quay:7169,RUT:Line:70,70,bus,Ruter,120.0,286,152,427.0309335938357,3.558591113281964,12.810928007815072,152.0
NSR:Quay:7169,NSR:Quay:104410,RUT:Line:70,70,bus,Ruter,120.0,286,152,482.7808453060523,4.0231737108837695,14.48342535918157,152.0
NSR:Quay:104410,NSR:Quay:12110,RUT:Line:70,70,bus,Ruter,120.0,286,152,832.2178102963301,6.935148419136084,24.9665343088899,152.0
NSR:Quay:12110,NSR:Quay:12106,RUT:Line:70,70,bus,Ruter,60.0,286,152,567.3900656191902,9.45650109365317,34.04340393715141,152.0
NSR:Quay:12106,NSR:Quay:12115,RUT:Line:70,70,bus,Ruter,120.0,286,152,361.3435678519547,3.011196398766289,10.84030703555864,152.0
NSR:Quay:12115,NSR:Quay:10874,RUT:Line:70,70,bus,Ruter,60.0,286,152,422.7566529272973,7.045944215454955,25.365399175637837,152.0
NSR:Quay:10874,NSR:Quay:10867,RUT:Line:70,70,bus,Ruter,60.0,286,152,361.33030532046416,6.022171755341069,21.67981831922785,152.0
NSR:Quay:10867,NSR:Quay:10837,RUT:Line:70,70,bus,Ruter,60.0,286,152,259.17732810196816,4.319622135032803,15.550639686118089,152.0
NSR:Quay:10837,NSR:Quay:10833,RUT:Line:70,70,bus,Ruter,60.0,286,152,177.91335992147225,2.965222665357871,10.674801595288335,152.0
NSR:Quay:10833,NSR:Quay:10839,RUT:Line:70,70,bus,Ruter,60.0,286,152,263.3841127578869,4.389735212631448,15.803046765473214,152.0
NSR:Quay:10839,NSR:Quay:10847,RUT:Line:70,70,bus,Ruter,60.0,286,152,414.988621264187,6.916477021069783,24.899317275851217,152.0
NSR:Quay:10847,NSR:Quay:10929,RUT:Line:70,70,bus,Ruter,60.0,286,152,454.81400435799696,7.580233405966616,27.288840261479816,152.0
NSR:Quay:10929,NSR:Quay:10925,RUT:Line:70,70,bus,Ruter,60.0,286,152,486.5877631140632,8.109796051901053,29.195265786843795,152.0
NSR:Quay:10925,NSR:Quay:10919,RUT:Line:70,70,bus,Ruter,120.0,286,152,648.3318638909633,5.402765532424694,19.4499559167289,152.0
NSR:Quay:10919,NSR:Quay:10941,RUT:Line:70,70,bus,Ruter,60.0,286,152,421.6669497003744,7.02778249500624,25.300016982022463,152.0
NSR:Quay:10941,NSR:Quay:10945,RUT:Line:70,70,bus,Ruter,60.0,286,152,232.25423942101,3.8709039903501665,13.9352543652606,152.0
NSR:Quay:10945,NSR:Quay:10803,RUT:Line:70,70,bus,Ruter,60.0,286,152,571.4858262935226,9.524763771558709,34.289149577611354,152.0
NSR:Quay:10803,NSR:Quay:10796,RUT:Line:70,70,bus,Ruter,120.0,286,152,444.44934099528456,3.703744508294038,13.333480229858537,152.0
NSR:Quay:10585,NSR:Quay:10575,RUT:Line:64,64,bus,Ruter,120.0,62,70,915.2757533699357,7.627297944749464,27.45827260109807,70.0
NSR:Quay:10575,NSR:Quay:10580,RUT:Line:64,64,bus,Ruter,60.0,62,70,362.39626204078434,6.039937700679739,21.74377572244706,70.0
NSR:Quay:10580,NSR:Quay:10507,RUT:Line:64,64,bus,Ruter,60.0,62,70,305.3007568067582,5.088345946779303,18.318045408405492,70.0
NSR:Quay:11313,NSR:Quay:11323,RUT:Line:58,58,bus,Ruter,120.0,71,192,148.94478051902985,1.2412065043252487,4.468343415570896,192.0
NSR:Quay:11323,NSR:Quay:11416,RUT:Line:58,58,bus,Ruter,60.0,71,192,325.3246207009837,5.422077011683061,19.519477242059022,192.0
NSR:Quay:11416,NSR:Quay:11407,RUT:Line:58,58,bus,Ruter,60.0,71,192,698.5165341441428,11.641942235735714,41.91099204864857,192.0
NSR:Quay:11407,NSR:Quay:11014,RUT:Line:58,58,bus,Ruter,60.0,71,192,388.26223554994345,6.471037259165724,23.295734132996607,192.0
NSR:Quay:11014,NSR:Quay:11009,RUT:Line:58,58,bus,Ruter,120.0,71,192,260.42898994666086,2.1702415828888406,7.812869698399826,192.0
NSR:Quay:11009,NSR:Quay:10992,RUT:Line:58,58,bus,Ruter,60.0,71,192,289.12754332475697,4.818792388745949,17.347652599485418,192.0
NSR:Quay:10992,NSR:Quay:10970,RUT:Line:58,58,bus,Ruter,60.0,71,192,207.16519903089545,3.4527533171815907,12.429911941853726,192.0
NSR:Quay:10970,NSR:Quay:11003,RUT:Line:58,58,bus,Ruter,60.0,71,192,315.17875741105246,5.252979290184208,18.91072544466315,192.0
NSR:Quay:11003,NSR:Quay:10999,RUT:Line:58,58,bus,Ruter,60.0,71,192,371.20688863357543,6.1867814772262575,22.27241331801453,192.0
NSR:Quay:10999,NSR:Quay:10738,RUT:Line:58,58,bus,Ruter,60.0,71,192,475.527907381282,7.925465123021366,28.53167444287692,192.0
NSR:Quay:10738,NSR:Quay:10741,RUT:Line:58,58,bus,Ruter,60.0,71,192,347.51594629011026,5.791932438168504,20.850956777406616,192.0
NSR:Quay:10741,NSR:Quay:10744,RUT:Line:58,58,bus,Ruter,60.0,71,192,437.8668925387516,7.297781542312526,26.272013552325095,192.0
NSR:Quay:10744,NSR:Quay:10753,RUT:Line:58,58,bus,Ruter,60.0,71,192,720.0883397103529,12.001472328505882,43.205300382621175,192.0
NSR:Quay:11488,NSR:Quay:8128,RUT:Line:21,21,bus,Ruter,60.0,145,338,357.67932405779794,5.961322067629966,21.460759443467875,338.0
NSR:Quay:8128,NSR:Quay:8225,RUT:Line:21,21,bus,Ruter,120.0,145,338,380.1549832724028,3.16795819393669,11.404649498172084,338.0
NSR:Quay:12432,NSR:Quay:12403,RUT:Line:3081,81X,bus,Ruter,240.0,87,0,1337.3873198815463,5.572447166173109,20.060809798223193,0.0
NSR:Quay:12403,NSR:Quay:12315,RUT:Line:3081,81X,bus,Ruter,240.0,87,0,1352.2945006424966,5.634560419343736,20.28441750963745,0.0
NSR:Quay:12315,NSR:Quay:12296,RUT:Line:3081,81X,bus,Ruter,180.0,87,0,1272.0301446351257,7.066834136861809,25.440602892702515,0.0
NSR:Quay:12296,NSR:Quay:7170,RUT:Line:3081,81X,bus,Ruter,480.0,87,0,4917.741837739441,10.2452954952905,36.883063783045806,0.0
NSR:Quay:7170,NSR:Quay:7224,RUT:Line:3081,81X,bus,Ruter,180.0,87,0,449.55195228475674,2.4975108460264264,8.991039045695135,0.0
NSR:Quay:10537,NSR:Quay:10532,RUT:Line:71,71,bus,Ruter,60.0,303,180,396.43917314957014,6.607319552492836,23.78635038897421,180.0
NSR:Quay:10532,NSR:Quay:10528,RUT:Line:71,71,bus,Ruter,60.0,303,180,225.32082772385786,3.7553471287309645,13.519249663431472,180.0
NSR:Quay:10528,NSR:Quay:10523,RUT:Line:71,71,bus,Ruter,60.0,303,180,549.1676582599457,9.152794304332428,32.95005949559674,180.0
NSR:Quay:10523,NSR:Quay:10549,RUT:Line:71,71,bus,Ruter,60.0,303,180,352.5908675551051,5.8765144592517515,21.155452053306306,180.0
NSR:Quay:10549,NSR:Quay:10515,RUT:Line:71,71,bus,Ruter,60.0,303,180,361.8945452949221,6.031575754915369,21.713672717695328,180.0
NSR:Quay:10515,NSR:Quay:10449,RUT:Line:71,71,bus,Ruter,120.0,303,180,637.4816410817142,5.312347009014285,19.12444923245143,180.0
NSR:Quay:10449,NSR:Quay:10445,RUT:Line:71,71,bus,Ruter,60.0,303,180,279.0168620733801,4.650281034556334,16.741011724402803,180.0
NSR:Quay:10445,NSR:Quay:10442,RUT:Line:71,71,bus,Ruter,60.0,303,180,327.2725133393502,5.45454188898917,19.63635080036101,180.0
NSR:Quay:10442,NSR:Quay:10432,RUT:Line:71,71,bus,Ruter,60.0,294,180,186.10221040848072,3.101703506808012,11.166132624508844,180.0
NSR:Quay:11165,NSR:Quay:11162,RUT:Line:51,51,bus,Ruter,60.0,68,46,205.9123871978817,3.431873119964695,12.354743231872902,46.0
NSR:Quay:11162,NSR:Quay:11795,RUT:Line:51,51,bus,Ruter,60.0,68,46,208.0418549488153,3.467364249146922,12.48251129692892,46.0
NSR:Quay:11795,NSR:Quay:11725,RUT:Line:51,51,bus,Ruter,60.0,68,46,305.27470507753145,5.087911751292191,18.31648230465189,46.0
NSR:Quay:11725,NSR:Quay:11367,RUT:Line:51,51,bus,Ruter,120.0,68,46,251.72517003285895,2.0977097502738244,7.551755100985768,46.0
NSR:Quay:11367,NSR:Quay:11362,RUT:Line:51,51,bus,Ruter,60.0,68,46,336.5181697290217,5.608636162150361,20.191090183741302,46.0
NSR:Quay:11362,NSR:Quay:11355,RUT:Line:51,51,bus,Ruter,60.0,68,46,340.88695523544067,5.681449253924011,20.45321731412644,46.0
NSR:Quay:11355,NSR:Quay:11414,RUT:Line:51,51,bus,Ruter,60.0,68,46,604.1459462390235,10.069099103983724,36.24875677434141,46.0
NSR:Quay:11414,NSR:Quay:11424,RUT:Line:51,51,bus,Ruter,60.0,68,46,332.82008489804866,5.547001414967478,19.96920509388292,46.0
NSR:Quay:11424,NSR:Quay:11428,RUT:Line:51,51,bus,Ruter,60.0,68,46,342.1583834278142,5.702639723796904,20.529503005668854,46.0
NSR:Quay:11428,NSR:Quay:11432,RUT:Line:51,51,bus,Ruter,60.0,68,46,238.97679544723476,3.982946590787246,14.338607726834086,46.0
NSR:Quay:11432,NSR:Quay:12160,RUT:Line:51,51,bus,Ruter,60.0,70,46,663.8244144167759,11.063740240279598,39.82946486500656,46.0
NSR:Quay:12160,NSR:Quay:12163,RUT:Line:51,51,bus,Ruter,60.0,70,46,469.66470164365603,7.8277450273942675,28.179882098619363,46.0
NSR:Quay:12163,NSR:Quay:12168,RUT:Line:51,51,bus,Ruter,60.0,70,46,408.7894630146116,6.813157716910194,24.5273677808767,46.0
NSR:Quay:12168,NSR:Quay:12175,RUT:Line:51,51,bus,Ruter,60.0,70,46,725.3215320243202,12.088692200405337,43.519291921459214,46.0
NSR:Quay:12175,NSR:Quay:12178,RUT:Line:51,51,bus,Ruter,60.0,70,46,269.389008734532,4.4898168122422,16.16334052407192,46.0
NSR:Quay:12178,NSR:Quay:12181,RUT:Line:51,51,bus,Ruter,60.0,70,46,599.0038506801778,9.983397511336298,35.94023104081067,46.0
NSR:Quay:12181,NSR:Quay:12189,RUT:Line:51,51,bus,Ruter,60.0,70,46,814.4523713966223,13.574206189943705,48.86714228379734,46.0
NSR:Quay:12189,NSR:Quay:12192,RUT:Line:51,51,bus,Ruter,60.0,70,46,481.09162907182434,8.01819381786374,28.86549774430946,46.0
NSR:Quay:12192,NSR:Quay:12194,RUT:Line:51,51,bus,Ruter,60.0,70,46,580.8330548210622,9.68055091368437,34.84998328926373,46.0
NSR:Quay:12194,NSR:Quay:12196,RUT:Line:51,51,bus,Ruter,60.0,70,46,400.0137439805655,6.666895733009425,24.00082463883393,46.0
NSR:Quay:12196,NSR:Quay:12201,RUT:Line:51,51,bus,Ruter,60.0,70,46,591.9978489287593,9.86663081547932,35.51987093572556,46.0
NSR:Quay:12201,NSR:Quay:12203,RUT:Line:51,51,bus,Ruter,60.0,70,46,359.3431999184012,5.989053331973353,21.560591995104073,46.0
NSR:Quay:12203,NSR:Quay:12205,RUT:Line:51,51,bus,Ruter,60.0,70,46,418.8138584088344,6.980230973480573,25.128831504530066,46.0
NSR:Quay:12205,NSR:Quay:12229,RUT:Line:51,51,bus,Ruter,60.0,70,46,240.75012097324134,4.012502016220689,14.445007258394481,46.0
NSR:Quay:12229,NSR:Quay:12226,RUT:Line:51,51,bus,Ruter,60.0,70,46,288.93903800387227,4.815650633397871,17.336342280232337,46.0
NSR:Quay:12226,NSR:Quay:12208,RUT:Line:51,51,bus,Ruter,60.0,70,46,397.8013679720447,6.630022799534078,23.868082078322683,46.0
NSR:Quay:12409,NSR:Quay:12415,RUT:Line:87,87,bus,Ruter,60.0,109,85,604.2539330066857,10.07089888344476,36.25523598040114,85.0
NSR:Quay:12415,NSR:Quay:12418,RUT:Line:87,87,bus,Ruter,60.0,109,85,372.9600284371652,6.216000473952753,22.37760170622991,85.0
NSR:Quay:12418,NSR:Quay:12464,RUT:Line:87,87,bus,Ruter,60.0,109,85,339.246663838517,5.654111063975283,20.35479983031102,85.0
NSR:Quay:12464,NSR:Quay:12466,RUT:Line:87,87,bus,Ruter,60.0,109,85,538.7101862403714,8.97850310400619,32.322611174422285,85.0
NSR:Quay:12466,NSR:Quay:12470,RUT:Line:87,87,bus,Ruter,60.0,109,85,131.57692440669766,2.1929487401116274,7.894615464401859,85.0
NSR:Quay:12470,NSR:Quay:12473,RUT:Line:87,87,bus,Ruter,60.0,109,85,252.12785817187,4.202130969531167,15.127671490312201,85.0
NSR:Quay:12473,NSR:Quay:10411,RUT:Line:87,87,bus,Ruter,60.0,109,85,262.15582187194093,4.369263697865682,15.729349312316455,85.0
NSR:Quay:7639,NSR:Quay:7202,RUT:Line:60,60,bus,Ruter,360.0,157,136,1071.9593656589216,2.9776649046081154,10.719593656589216,136.0
NSR:Quay:7202,NSR:Quay:102697,RUT:Line:60,60,bus,Ruter,120.0,159,136,647.4667059359105,5.395555882799254,19.424001178077315,136.0
NSR:Quay:102697,NSR:Quay:11942,RUT:Line:60,60,bus,Ruter,180.0,159,136,205.0260028512666,1.1390333491737035,4.100520057025332,136.0
NSR:Quay:11942,NSR:Quay:11950,RUT:Line:60,60,bus,Ruter,60.0,159,136,337.70770098359606,5.6284616830599346,20.262462059015764,136.0
NSR:Quay:11950,NSR:Quay:11910,RUT:Line:60,60,bus,Ruter,60.0,159,136,226.59807757902254,3.7766346263170423,13.595884654741353,136.0
NSR:Quay:11910,NSR:Quay:11908,RUT:Line:60,60,bus,Ruter,120.0,159,136,199.44003263477626,1.6620002719564688,5.983200979043288,136.0
NSR:Quay:11908,NSR:Quay:102997,RUT:Line:60,60,bus,Ruter,120.0,159,136,301.7651236376517,2.5147093636470976,9.052953709129552,136.0
NSR:Quay:102997,NSR:Quay:12135,RUT:Line:60,60,bus,Ruter,120.0,159,136,249.937072712499,2.082808939270825,7.498112181374971,136.0
NSR:Quay:12135,NSR:Quay:11097,RUT:Line:60,60,bus,Ruter,60.0,159,136,258.1498611133321,4.302497685222202,15.48899166679993,136.0
NSR:Quay:11097,NSR:Quay:11092,RUT:Line:60,60,bus,Ruter,120.0,159,136,399.6345796774421,3.3302881639786843,11.989037390323263,136.0
NSR:Quay:11092,NSR:Quay:11101,RUT:Line:60,60,bus,Ruter,60.0,159,136,278.56024622435314,4.642670770405886,16.713614773461188,136.0
NSR:Quay:11101,NSR:Quay:11076,RUT:Line:60,60,bus,Ruter,120.0,159,136,527.3512298980055,4.394593582483379,15.820536896940165,136.0
NSR:Quay:11076,NSR:Quay:11080,RUT:Line:60,60,bus,Ruter,60.0,159,136,178.54051486833382,2.9756752478055635,10.712430892100029,136.0
NSR:Quay:11080,NSR:Quay:10834,RUT:Line:60,60,bus,Ruter,240.0,159,136,687.4733107942968,2.86447212830957,10.312099661914454,136.0
NSR:Quay:10834,NSR:Quay:106830,RUT:Line:60,60,bus,Ruter,60.0,161,136,308.93701745411636,5.148950290901939,18.536221047246983,136.0
NSR:Quay:106830,NSR:Quay:10872,RUT:Line:60,60,bus,Ruter,120.0,161,136,304.2249811704698,2.5352081764205816,9.126749435114094,136.0
NSR:Quay:10872,NSR:Quay:10875,RUT:Line:60,60,bus,Ruter,60.0,161,136,284.02728471162646,4.733788078527108,17.04163708269759,136.0
NSR:Quay:10875,NSR:Quay:10878,RUT:Line:60,60,bus,Ruter,60.0,161,136,388.69565291173427,6.478260881862238,23.321739174704057,136.0
NSR:Quay:10878,NSR:Quay:10894,RUT:Line:60,60,bus,Ruter,60.0,161,136,291.7674929822557,4.862791549704261,17.50604957893534,136.0
NSR:Quay:10894,NSR:Quay:10898,RUT:Line:60,60,bus,Ruter,60.0,161,136,257.5621768802964,4.292702948004941,15.453730612817786,136.0
