mode,experiment,graph,attack_type,run_id,removal_type,step,removed_nodes,node_removed,flow,flow_ratio
bus,exp1,extended,random,1,cumulative,5,"['NSR:Quay:104028', 'NSR:Quay:11967', 'NSR:Quay:11991', 'NSR:Quay:6285', 'NSR:Quay:11990']",,142000.0,0.03138135417173114
bus,exp1,extended,random,1,cumulative,6,"['NSR:Quay:104028', 'NSR:Quay:11967', 'NSR:Quay:11991', 'NSR:Quay:7167', 'NSR:Quay:6285', 'NSR:Quay:11990']",,142000.0,0.03138135417173114
bus,exp1,extended,random,1,cumulative,7,"['NSR:Quay:104028', 'NSR:Quay:11967', 'NSR:Quay:11991', 'NSR:Quay:7167', 'NSR:Quay:6285', 'NSR:Quay:11990', 'NSR:Quay:11973']",,139150.0,0.030751517133777388
bus,exp1,extended,random,1,cumulative,8,"['NSR:Quay:11967', 'NSR:Quay:7167', 'NSR:Quay:6285', 'NSR:Quay:7170', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:104028', 'NSR:Quay:11991']",,139150.0,0.030751517133777388
bus,exp1,extended,random,1,cumulative,9,"['NSR:Quay:11967', 'NSR:Quay:7167', 'NSR:Quay:6285', 'NSR:Quay:7170', 'NSR:Quay:6055', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:104028', 'NSR:Quay:11991']",,138200.0,0.030541571454459467
bus,exp1,extended,random,1,cumulative,10,"['NSR:Quay:11967', 'NSR:Quay:7167', 'NSR:Quay:6285', 'NSR:Quay:7170', 'NSR:Quay:6055', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:104028', 'NSR:Quay:11991', 'NSR:Quay:6198']",,138200.0,0.030541571454459467
bus,exp1,extended,random,2,single,1,NSR:Quay:6209,NSR:Quay:6209,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,2,NSR:Quay:102541,NSR:Quay:102541,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,3,NSR:Quay:104022,NSR:Quay:104022,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,4,NSR:Quay:101886,NSR:Quay:101886,141950.0,0.03137030439913546
bus,exp1,extended,random,2,single,5,NSR:Quay:102673,NSR:Quay:102673,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,6,NSR:Quay:105305,NSR:Quay:105305,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,7,NSR:Quay:7183,NSR:Quay:7183,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,8,NSR:Quay:9952,NSR:Quay:9952,141600.0,0.0312929559909657
bus,exp1,extended,random,2,single,9,NSR:Quay:1117,NSR:Quay:1117,142800.0,0.031558150533262025
bus,exp1,extended,random,2,single,10,NSR:Quay:11125,NSR:Quay:11125,141400.0,0.031248756900582986
bus,exp1,extended,random,2,cumulative,1,['NSR:Quay:6209'],,142800.0,0.031558150533262025
bus,exp1,extended,random,2,cumulative,2,"['NSR:Quay:6209', 'NSR:Quay:102541']",,142800.0,0.031558150533262025
bus,exp1,extended,random,2,cumulative,3,"['NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541']",,142800.0,0.031558150533262025
bus,exp1,extended,random,2,cumulative,4,"['NSR:Quay:101886', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541']",,141950.0,0.03137030439913546
bus,exp1,extended,random,2,cumulative,5,"['NSR:Quay:101886', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541', 'NSR:Quay:102673']",,141950.0,0.03137030439913546
bus,exp1,extended,random,2,cumulative,6,"['NSR:Quay:101886', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541', 'NSR:Quay:102673', 'NSR:Quay:105305']",,141950.0,0.03137030439913546
bus,exp1,extended,random,2,cumulative,7,"['NSR:Quay:7183', 'NSR:Quay:101886', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541', 'NSR:Quay:102673', 'NSR:Quay:105305']",,141950.0,0.03137030439913546
bus,exp1,extended,random,2,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:101886', 'NSR:Quay:102673', 'NSR:Quay:105305', 'NSR:Quay:9952', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541']",,140750.0,0.031105109856839147
bus,exp1,extended,random,2,cumulative,9,"['NSR:Quay:7183', 'NSR:Quay:101886', 'NSR:Quay:102673', 'NSR:Quay:105305', 'NSR:Quay:9952', 'NSR:Quay:1117', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541']",,140750.0,0.031105109856839147
bus,exp1,extended,random,2,cumulative,10,"['NSR:Quay:7183', 'NSR:Quay:101886', 'NSR:Quay:102673', 'NSR:Quay:105305', 'NSR:Quay:9952', 'NSR:Quay:1117', 'NSR:Quay:104022', 'NSR:Quay:6209', 'NSR:Quay:102541', 'NSR:Quay:11125']",,139350.0,0.030795716224160108
bus,exp1,extended,random,3,single,1,NSR:Quay:99376,NSR:Quay:99376,142800.0,0.031558150533262025
bus,exp1,extended,random,3,single,2,NSR:Quay:11985,NSR:Quay:11985,140900.0,0.031138259174626187
bus,exp1,extended,random,3,single,3,NSR:Quay:12053,NSR:Quay:12053,138400.0,0.030585770544842187
bus,exp1,extended,random,3,single,4,NSR:Quay:7158,NSR:Quay:7158,132300.0,0.02923769828816923
bus,exp1,extended,random,3,single,5,NSR:Quay:11939,NSR:Quay:11939,124650.0,0.027547083081030193
bus,exp1,extended,random,3,single,6,NSR:Quay:12002,NSR:Quay:12002,142100.0,0.031403453716922505
bus,exp1,extended,random,3,single,7,NSR:Quay:6038,NSR:Quay:6038,141850.0,0.03134820485394411
bus,exp1,extended,random,3,single,8,NSR:Quay:11942,NSR:Quay:11942,135900.0,0.030033281915058187
bus,exp1,extended,random,3,single,9,NSR:Quay:6191,NSR:Quay:6191,141850.0,0.03134820485394411
bus,exp1,extended,random,3,single,10,NSR:Quay:9951,NSR:Quay:9951,141700.0,0.031315055536157065
bus,exp1,extended,random,3,cumulative,1,['NSR:Quay:99376'],,142800.0,0.031558150533262025
bus,exp1,extended,random,3,cumulative,2,"['NSR:Quay:99376', 'NSR:Quay:11985']",,140900.0,0.031138259174626187
bus,exp1,extended,random,3,cumulative,3,"['NSR:Quay:12053', 'NSR:Quay:99376', 'NSR:Quay:11985']",,136500.0,0.03016587918620635
bus,exp1,extended,random,3,cumulative,4,"['NSR:Quay:12053', 'NSR:Quay:7158', 'NSR:Quay:99376', 'NSR:Quay:11985']",,126000.0,0.02784542694111355
bus,exp1,extended,random,3,cumulative,5,"['NSR:Quay:12053', 'NSR:Quay:11985', 'NSR:Quay:7158', 'NSR:Quay:99376', 'NSR:Quay:11939']",,107850.0,0.02383435948888172
bus,exp1,extended,random,3,cumulative,6,"['NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:11985', 'NSR:Quay:7158', 'NSR:Quay:99376', 'NSR:Quay:11939']",,107150.0,0.0236796626725422
bus,exp1,extended,random,3,cumulative,7,"['NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:11985', 'NSR:Quay:6038', 'NSR:Quay:7158', 'NSR:Quay:99376', 'NSR:Quay:11939']",,106200.0,0.02346971699322428
bus,exp1,extended,random,3,cumulative,8,"['NSR:Quay:11985', 'NSR:Quay:7158', 'NSR:Quay:11942', 'NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:6038', 'NSR:Quay:99376', 'NSR:Quay:11939']",,99300.0,0.02194484837502044
bus,exp1,extended,random,3,cumulative,9,"['NSR:Quay:11985', 'NSR:Quay:7158', 'NSR:Quay:11942', 'NSR:Quay:6191', 'NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:6038', 'NSR:Quay:99376', 'NSR:Quay:11939']",,99300.0,0.02194484837502044
bus,exp1,extended,random,3,cumulative,10,"['NSR:Quay:11985', 'NSR:Quay:7158', 'NSR:Quay:11942', 'NSR:Quay:6191', 'NSR:Quay:12053', 'NSR:Quay:12002', 'NSR:Quay:9951', 'NSR:Quay:6038', 'NSR:Quay:99376', 'NSR:Quay:11939']",,98200.0,0.02170175337791548
bus,exp1,extended,random,4,single,1,NSR:Quay:11977,NSR:Quay:11977,142200.0,0.03142555326211387
bus,exp1,extended,random,4,single,2,NSR:Quay:7175,NSR:Quay:7175,142800.0,0.031558150533262025
bus,exp1,extended,random,4,single,3,NSR:Quay:11973,NSR:Quay:11973,139950.0,0.030928313495308266
bus,exp1,extended,random,4,single,4,NSR:Quay:11990,NSR:Quay:11990,142800.0,0.031558150533262025
bus,exp1,extended,random,4,single,5,NSR:Quay:6214,NSR:Quay:6214,142800.0,0.031558150533262025
bus,exp1,extended,random,4,single,6,NSR:Quay:6298,NSR:Quay:6298,142800.0,0.031558150533262025
bus,exp1,extended,random,4,single,7,NSR:Quay:7169,NSR:Quay:7169,115350.0,0.025491825378233714
bus,exp1,extended,random,4,single,8,NSR:Quay:6276,NSR:Quay:6276,142800.0,0.031558150533262025
bus,exp1,extended,random,4,single,9,NSR:Quay:102697,NSR:Quay:102697,136000.0,0.03005538146024955
bus,exp1,extended,random,4,single,10,NSR:Quay:101886,NSR:Quay:101886,141950.0,0.03137030439913546
bus,exp1,extended,random,4,cumulative,1,['NSR:Quay:11977'],,142200.0,0.03142555326211387
bus,exp1,extended,random,4,cumulative,2,"['NSR:Quay:7175', 'NSR:Quay:11977']",,142200.0,0.03142555326211387
bus,exp1,extended,random,4,cumulative,3,"['NSR:Quay:7175', 'NSR:Quay:11973', 'NSR:Quay:11977']",,139350.0,0.030795716224160108
bus,exp1,extended,random,4,cumulative,4,"['NSR:Quay:7175', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977']",,139350.0,0.030795716224160108
bus,exp1,extended,random,4,cumulative,5,"['NSR:Quay:6214', 'NSR:Quay:7175', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977']",,139350.0,0.030795716224160108
bus,exp1,extended,random,4,cumulative,6,"['NSR:Quay:6214', 'NSR:Quay:7175', 'NSR:Quay:6298', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977']",,139350.0,0.030795716224160108
bus,exp1,extended,random,4,cumulative,7,"['NSR:Quay:6214', 'NSR:Quay:7175', 'NSR:Quay:6298', 'NSR:Quay:7169', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977']",,111900.0,0.024729391069131797
bus,exp1,extended,random,4,cumulative,8,"['NSR:Quay:6298', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977', 'NSR:Quay:6276', 'NSR:Quay:6214', 'NSR:Quay:7175', 'NSR:Quay:7169']",,111900.0,0.024729391069131797
bus,exp1,extended,random,4,cumulative,9,"['NSR:Quay:102697', 'NSR:Quay:6298', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977', 'NSR:Quay:6276', 'NSR:Quay:6214', 'NSR:Quay:7175', 'NSR:Quay:7169']",,105100.0,0.02322662199611932
bus,exp1,extended,random,4,cumulative,10,"['NSR:Quay:102697', 'NSR:Quay:6298', 'NSR:Quay:101886', 'NSR:Quay:11990', 'NSR:Quay:11973', 'NSR:Quay:11977', 'NSR:Quay:6276', 'NSR:Quay:6214', 'NSR:Quay:7175', 'NSR:Quay:7169']",,104250.0,0.02303877586199276
bus,exp1,extended,random,5,single,1,NSR:Quay:11992,NSR:Quay:11992,141400.0,0.031248756900582986
bus,exp1,extended,random,5,single,2,NSR:Quay:12149,NSR:Quay:12149,133200.0,0.029436594194891468
bus,exp1,extended,random,5,single,3,NSR:Quay:6209,NSR:Quay:6209,142800.0,0.031558150533262025
bus,exp1,extended,random,5,single,4,NSR:Quay:99376,NSR:Quay:99376,142800.0,0.031558150533262025
bus,exp1,extended,random,5,single,5,NSR:Quay:11963,NSR:Quay:11963,142800.0,0.031558150533262025
bus,exp1,extended,random,5,single,6,NSR:Quay:10414,NSR:Quay:10414,141850.0,0.03134820485394411
bus,exp1,extended,random,5,single,7,NSR:Quay:11970,NSR:Quay:11970,135950.0,0.03004433168765387
bus,exp1,extended,random,5,single,8,NSR:Quay:104023,NSR:Quay:104023,142200.0,0.03142555326211387
bus,exp1,extended,random,5,single,9,NSR:Quay:11976,NSR:Quay:11976,142800.0,0.031558150533262025
bus,exp1,extended,random,5,single,10,NSR:Quay:11142,NSR:Quay:11142,131350.0,0.02902775260885131
bus,exp1,extended,random,5,cumulative,1,['NSR:Quay:11992'],,141400.0,0.031248756900582986
bus,exp1,extended,random,5,cumulative,2,"['NSR:Quay:11992', 'NSR:Quay:12149']",,131800.0,0.02912720056221243
bus,exp1,extended,random,5,cumulative,3,"['NSR:Quay:6209', 'NSR:Quay:11992', 'NSR:Quay:12149']",,131800.0,0.02912720056221243
bus,exp1,extended,random,5,cumulative,4,"['NSR:Quay:6209', 'NSR:Quay:11992', 'NSR:Quay:12149', 'NSR:Quay:99376']",,131800.0,0.02912720056221243
bus,exp1,extended,random,5,cumulative,5,"['NSR:Quay:12149', 'NSR:Quay:99376', 'NSR:Quay:11963', 'NSR:Quay:11992', 'NSR:Quay:6209']",,131800.0,0.02912720056221243
bus,exp1,extended,random,5,cumulative,6,"['NSR:Quay:12149', 'NSR:Quay:99376', 'NSR:Quay:11963', 'NSR:Quay:10414', 'NSR:Quay:11992', 'NSR:Quay:6209']",,130850.0,0.02891725488289451
bus,exp1,extended,random,5,cumulative,7,"['NSR:Quay:11970', 'NSR:Quay:12149', 'NSR:Quay:99376', 'NSR:Quay:11963', 'NSR:Quay:10414', 'NSR:Quay:11992', 'NSR:Quay:6209']",,128500.0,0.02839791557089755
bus,exp1,extended,random,5,cumulative,8,"['NSR:Quay:12149', 'NSR:Quay:104023', 'NSR:Quay:11992', 'NSR:Quay:11963', 'NSR:Quay:99376', 'NSR:Quay:10414', 'NSR:Quay:11970', 'NSR:Quay:6209']",,127900.0,0.02826531829974939
bus,exp1,extended,random,5,cumulative,9,"['NSR:Quay:12149', 'NSR:Quay:104023', 'NSR:Quay:11992', 'NSR:Quay:11963', 'NSR:Quay:99376', 'NSR:Quay:10414', 'NSR:Quay:11976', 'NSR:Quay:11970', 'NSR:Quay:6209']",,127900.0,0.02826531829974939
bus,exp1,extended,random,5,cumulative,10,"['NSR:Quay:12149', 'NSR:Quay:104023', 'NSR:Quay:11992', 'NSR:Quay:11963', 'NSR:Quay:99376', 'NSR:Quay:10414', 'NSR:Quay:11142', 'NSR:Quay:11976', 'NSR:Quay:11970', 'NSR:Quay:6209']",,116450.0,0.025734920375338675
bus,exp1,extended,random,6,single,1,NSR:Quay:105306,NSR:Quay:105306,131950.0,0.02916034987999947
bus,exp1,extended,random,6,single,2,NSR:Quay:11971,NSR:Quay:11971,138300.0,0.03056367099965083
bus,exp1,extended,random,6,single,3,NSR:Quay:7194,NSR:Quay:7194,140450.0,0.031038811221265065
bus,exp1,extended,random,6,single,4,NSR:Quay:11969,NSR:Quay:11969,142800.0,0.031558150533262025
bus,exp1,extended,random,6,single,5,NSR:Quay:99376,NSR:Quay:99376,142800.0,0.031558150533262025
bus,exp1,extended,random,6,single,6,NSR:Quay:6203,NSR:Quay:6203,141850.0,0.03134820485394411
bus,exp1,extended,random,6,single,7,NSR:Quay:11989,NSR:Quay:11989,142800.0,0.031558150533262025
bus,exp1,extended,random,6,single,8,NSR:Quay:11939,NSR:Quay:11939,124650.0,0.027547083081030193
bus,exp1,extended,random,6,single,9,NSR:Quay:11990,NSR:Quay:11990,142800.0,0.031558150533262025
bus,exp1,extended,random,6,single,10,NSR:Quay:10839,NSR:Quay:10839,141650.0,0.031304005763561384
bus,exp1,extended,random,6,cumulative,1,['NSR:Quay:105306'],,131950.0,0.02916034987999947
bus,exp1,extended,random,6,cumulative,2,"['NSR:Quay:105306', 'NSR:Quay:11971']",,127450.0,0.02816587034638827
bus,exp1,extended,random,6,cumulative,3,"['NSR:Quay:7194', 'NSR:Quay:105306', 'NSR:Quay:11971']",,125100.0,0.02764653103439131
bus,exp1,extended,random,6,cumulative,4,"['NSR:Quay:7194', 'NSR:Quay:105306', 'NSR:Quay:11971', 'NSR:Quay:11969']",,125100.0,0.02764653103439131
bus,exp1,extended,random,6,cumulative,5,"['NSR:Quay:7194', 'NSR:Quay:11971', 'NSR:Quay:99376', 'NSR:Quay:105306', 'NSR:Quay:11969']",,125100.0,0.02764653103439131
bus,exp1,extended,random,6,cumulative,6,"['NSR:Quay:7194', 'NSR:Quay:11971', 'NSR:Quay:11969', 'NSR:Quay:99376', 'NSR:Quay:105306', 'NSR:Quay:6203']",,124150.0,0.027436585355073394
bus,exp1,extended,random,6,cumulative,7,"['NSR:Quay:7194', 'NSR:Quay:11971', 'NSR:Quay:11969', 'NSR:Quay:11989', 'NSR:Quay:99376', 'NSR:Quay:105306', 'NSR:Quay:6203']",,124150.0,0.027436585355073394
bus,exp1,extended,random,6,cumulative,8,"['NSR:Quay:11971', 'NSR:Quay:11989', 'NSR:Quay:6203', 'NSR:Quay:7194', 'NSR:Quay:99376', 'NSR:Quay:105306', 'NSR:Quay:11939', 'NSR:Quay:11969']",,106000.0,0.02342551790284156
bus,exp1,extended,random,6,cumulative,9,"['NSR:Quay:11971', 'NSR:Quay:11989', 'NSR:Quay:11990', 'NSR:Quay:6203', 'NSR:Quay:7194', 'NSR:Quay:99376', 'NSR:Quay:105306', 'NSR:Quay:11939', 'NSR:Quay:11969']",,106000.0,0.02342551790284156
bus,exp1,extended,random,6,cumulative,10,"['NSR:Quay:10839', 'NSR:Quay:11971', 'NSR:Quay:11989', 'NSR:Quay:11990', 'NSR:Quay:6203', 'NSR:Quay:7194', 'NSR:Quay:99376', 'NSR:Quay:105306', 'NSR:Quay:11939', 'NSR:Quay:11969']",,104850.0,0.02317137313314092
bus,exp1,extended,random,7,single,1,NSR:Quay:11143,NSR:Quay:11143,134550.0,0.02973493805497483
bus,exp1,extended,random,7,single,2,NSR:Quay:7699,NSR:Quay:7699,139250.0,0.030773616678968746
bus,exp1,extended,random,7,single,3,NSR:Quay:101465,NSR:Quay:101465,104400.0,0.0230719251797798
bus,exp1,extended,random,7,single,4,NSR:Quay:7169,NSR:Quay:7169,115350.0,0.025491825378233714
bus,exp1,extended,random,7,single,5,NSR:Quay:7168,NSR:Quay:7168,142800.0,0.031558150533262025
bus,exp1,extended,random,7,single,6,NSR:Quay:7202,NSR:Quay:7202,140750.0,0.031105109856839147
bus,exp1,extended,random,7,single,7,NSR:Quay:11960,NSR:Quay:11960,124150.0,0.027436585355073394
bus,exp1,extended,random,7,single,8,NSR:Quay:6203,NSR:Quay:6203,141850.0,0.03134820485394411
bus,exp1,extended,random,7,single,9,NSR:Quay:6280,NSR:Quay:6280,142800.0,0.031558150533262025
bus,exp1,extended,random,7,single,10,NSR:Quay:10414,NSR:Quay:10414,141850.0,0.03134820485394411
bus,exp1,extended,random,7,cumulative,1,['NSR:Quay:11143'],,134550.0,0.02973493805497483
bus,exp1,extended,random,7,cumulative,2,"['NSR:Quay:11143', 'NSR:Quay:7699']",,131000.0,0.02895040420068155
bus,exp1,extended,random,7,cumulative,3,"['NSR:Quay:11143', 'NSR:Quay:101465', 'NSR:Quay:7699']",,92600.0,0.020464178847199324
bus,exp1,extended,random,7,cumulative,4,"['NSR:Quay:11143', 'NSR:Quay:7169', 'NSR:Quay:101465', 'NSR:Quay:7699']",,73400.0,0.016221066170458213
bus,exp1,extended,random,7,cumulative,5,"['NSR:Quay:11143', 'NSR:Quay:7169', 'NSR:Quay:101465', 'NSR:Quay:7168', 'NSR:Quay:7699']",,73400.0,0.016221066170458213
bus,exp1,extended,random,7,cumulative,6,"['NSR:Quay:11143', 'NSR:Quay:7169', 'NSR:Quay:7202', 'NSR:Quay:101465', 'NSR:Quay:7168', 'NSR:Quay:7699']",,73150.0,0.01616581730747981
bus,exp1,extended,random,7,cumulative,7,"['NSR:Quay:11143', 'NSR:Quay:11960', 'NSR:Quay:7169', 'NSR:Quay:7202', 'NSR:Quay:101465', 'NSR:Quay:7168', 'NSR:Quay:7699']",,62500.0,0.013812215744599976
bus,exp1,extended,random,7,cumulative,8,"['NSR:Quay:11143', 'NSR:Quay:7202', 'NSR:Quay:6203', 'NSR:Quay:11960', 'NSR:Quay:7169', 'NSR:Quay:101465', 'NSR:Quay:7168', 'NSR:Quay:7699']",,62500.0,0.013812215744599976
bus,exp1,extended,random,7,cumulative,9,"['NSR:Quay:11143', 'NSR:Quay:7202', 'NSR:Quay:6203', 'NSR:Quay:6280', 'NSR:Quay:11960', 'NSR:Quay:7169', 'NSR:Quay:101465', 'NSR:Quay:7168', 'NSR:Quay:7699']",,62500.0,0.013812215744599976
bus,exp1,extended,random,7,cumulative,10,"['NSR:Quay:11143', 'NSR:Quay:10414', 'NSR:Quay:7202', 'NSR:Quay:6203', 'NSR:Quay:6280', 'NSR:Quay:11960', 'NSR:Quay:7169', 'NSR:Quay:101465', 'NSR:Quay:7168', 'NSR:Quay:7699']",,62500.0,0.013812215744599976
bus,exp1,extended,random,8,single,1,NSR:Quay:102673,NSR:Quay:102673,142800.0,0.031558150533262025
bus,exp1,extended,random,8,single,2,NSR:Quay:11969,NSR:Quay:11969,142800.0,0.031558150533262025
bus,exp1,extended,random,8,single,3,NSR:Quay:11942,NSR:Quay:11942,135900.0,0.030033281915058187
bus,exp1,extended,random,8,single,4,NSR:Quay:6214,NSR:Quay:6214,142800.0,0.031558150533262025
bus,exp1,extended,random,8,single,5,NSR:Quay:11976,NSR:Quay:11976,142800.0,0.031558150533262025
bus,exp1,extended,random,8,single,6,NSR:Quay:6189,NSR:Quay:6189,141850.0,0.03134820485394411
bus,exp1,extended,random,8,single,7,NSR:Quay:11827,NSR:Quay:11827,140200.0,0.030983562358286667
bus,exp1,extended,random,8,single,8,NSR:Quay:102697,NSR:Quay:102697,136000.0,0.03005538146024955
bus,exp1,extended,random,8,single,9,NSR:Quay:7176,NSR:Quay:7176,142800.0,0.031558150533262025
bus,exp1,extended,random,8,single,10,NSR:Quay:105305,NSR:Quay:105305,142800.0,0.031558150533262025
bus,exp1,extended,random,8,cumulative,1,['NSR:Quay:102673'],,142800.0,0.031558150533262025
bus,exp1,extended,random,8,cumulative,2,"['NSR:Quay:102673', 'NSR:Quay:11969']",,142800.0,0.031558150533262025
bus,exp1,extended,random,8,cumulative,3,"['NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11969']",,135900.0,0.030033281915058187
bus,exp1,extended,random,8,cumulative,4,"['NSR:Quay:102673', 'NSR:Quay:6214', 'NSR:Quay:11942', 'NSR:Quay:11969']",,135900.0,0.030033281915058187
bus,exp1,extended,random,8,cumulative,5,"['NSR:Quay:6214', 'NSR:Quay:11976', 'NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11969']",,135900.0,0.030033281915058187
bus,exp1,extended,random,8,cumulative,6,"['NSR:Quay:6214', 'NSR:Quay:6189', 'NSR:Quay:11976', 'NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11969']",,134950.0,0.02982333623574027
bus,exp1,extended,random,8,cumulative,7,"['NSR:Quay:11976', 'NSR:Quay:6214', 'NSR:Quay:6189', 'NSR:Quay:11827', 'NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11969']",,132350.0,0.02924874806076491
bus,exp1,extended,random,8,cumulative,8,"['NSR:Quay:102697', 'NSR:Quay:11827', 'NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11976', 'NSR:Quay:6189', 'NSR:Quay:6214', 'NSR:Quay:11969']",,132350.0,0.02924874806076491
bus,exp1,extended,random,8,cumulative,9,"['NSR:Quay:102697', 'NSR:Quay:11827', 'NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11976', 'NSR:Quay:6189', 'NSR:Quay:6214', 'NSR:Quay:7176', 'NSR:Quay:11969']",,132350.0,0.02924874806076491
bus,exp1,extended,random,8,cumulative,10,"['NSR:Quay:102697', 'NSR:Quay:11827', 'NSR:Quay:102673', 'NSR:Quay:11942', 'NSR:Quay:11976', 'NSR:Quay:6189', 'NSR:Quay:105305', 'NSR:Quay:6214', 'NSR:Quay:7176', 'NSR:Quay:11969']",,132350.0,0.02924874806076491
bus,exp1,extended,random,9,single,1,NSR:Quay:12149,NSR:Quay:12149,133200.0,0.029436594194891468
bus,exp1,extended,random,9,single,2,NSR:Quay:7175,NSR:Quay:7175,142800.0,0.031558150533262025
bus,exp1,extended,random,9,single,3,NSR:Quay:11962,NSR:Quay:11962,142800.0,0.031558150533262025
bus,exp1,extended,random,9,single,4,NSR:Quay:104028,NSR:Quay:104028,142800.0,0.031558150533262025
bus,exp1,extended,random,9,single,5,NSR:Quay:12002,NSR:Quay:12002,142100.0,0.031403453716922505
bus,exp1,extended,random,9,single,6,NSR:Quay:102673,NSR:Quay:102673,142800.0,0.031558150533262025
bus,exp1,extended,random,9,single,7,NSR:Quay:105306,NSR:Quay:105306,131950.0,0.02916034987999947
bus,exp1,extended,random,9,single,8,NSR:Quay:6280,NSR:Quay:6280,142800.0,0.031558150533262025
bus,exp1,extended,random,9,single,9,NSR:Quay:7520,NSR:Quay:7520,138100.0,0.030519471909268108
bus,exp1,extended,random,9,single,10,NSR:Quay:104027,NSR:Quay:104027,142700.0,0.03153605098807066
bus,exp1,extended,random,9,cumulative,1,['NSR:Quay:12149'],,133200.0,0.029436594194891468
bus,exp1,extended,random,9,cumulative,2,"['NSR:Quay:7175', 'NSR:Quay:12149']",,133200.0,0.029436594194891468
bus,exp1,extended,random,9,cumulative,3,"['NSR:Quay:7175', 'NSR:Quay:12149', 'NSR:Quay:11962']",,133200.0,0.029436594194891468
bus,exp1,extended,random,9,cumulative,4,"['NSR:Quay:104028', 'NSR:Quay:7175', 'NSR:Quay:12149', 'NSR:Quay:11962']",,133200.0,0.029436594194891468
bus,exp1,extended,random,9,cumulative,5,"['NSR:Quay:104028', 'NSR:Quay:7175', 'NSR:Quay:12002', 'NSR:Quay:12149', 'NSR:Quay:11962']",,132500.0,0.029281897378551948
bus,exp1,extended,random,9,cumulative,6,"['NSR:Quay:104028', 'NSR:Quay:7175', 'NSR:Quay:12002', 'NSR:Quay:12149', 'NSR:Quay:102673', 'NSR:Quay:11962']",,132500.0,0.029281897378551948
bus,exp1,extended,random,9,cumulative,7,"['NSR:Quay:104028', 'NSR:Quay:7175', 'NSR:Quay:12002', 'NSR:Quay:12149', 'NSR:Quay:102673', 'NSR:Quay:105306', 'NSR:Quay:11962']",,121650.0,0.026884096725289394
bus,exp1,extended,random,9,cumulative,8,"['NSR:Quay:12149', 'NSR:Quay:102673', 'NSR:Quay:11962', 'NSR:Quay:104028', 'NSR:Quay:6280', 'NSR:Quay:7175', 'NSR:Quay:12002', 'NSR:Quay:105306']",,121650.0,0.026884096725289394
bus,exp1,extended,random,9,cumulative,9,"['NSR:Quay:12149', 'NSR:Quay:102673', 'NSR:Quay:11962', 'NSR:Quay:104028', 'NSR:Quay:6280', 'NSR:Quay:7175', 'NSR:Quay:12002', 'NSR:Quay:7520', 'NSR:Quay:105306']",,116950.0,0.025845418101295474
bus,exp1,extended,random,9,cumulative,10,"['NSR:Quay:12149', 'NSR:Quay:102673', 'NSR:Quay:11962', 'NSR:Quay:104028', 'NSR:Quay:6280', 'NSR:Quay:7175', 'NSR:Quay:12002', 'NSR:Quay:7520', 'NSR:Quay:104027', 'NSR:Quay:105306']",,116850.0,0.025823318556104116
